"GO:0006631","fatty acid metabolic process","biological_process","98846"
"GO:0006812","cation transport","biological_process","97769"
"GO:0006814","sodium ion transport","biological_process","97337"
"GO:0017038","protein import","biological_process","96723"
"GO:0006419","alanyl-tRNA aminoacylation","biological_process","93528"
"GO:0009060","aerobic respiration","biological_process","92925"
"GO:0009236","cobalamin biosynthetic process","biological_process","90845"
"GO:0042558","pteridine-containing compound metabolic process","biological_process","90782"
"GO:0044262","cellular carbohydrate metabolic process","biological_process","89124"
"GO:0001522","pseudouridine synthesis","biological_process","87423"
"GO:0019752","carboxylic acid metabolic process","biological_process","87008"
"GO:0008654","phospholipid biosynthetic process","biological_process","85861"
"GO:0006537","glutamate biosynthetic process","biological_process","85585"
"GO:0006400","tRNA modification","biological_process","84806"
"GO:0006556","S-adenosylmethionine biosynthetic process","biological_process","83935"
"GO:0006259","DNA metabolic process","biological_process","83580"
"GO:0009306","protein secretion","biological_process","82235"
"GO:0006298","mismatch repair","biological_process","81829"
"GO:0017004","cytochrome complex assembly","biological_process","79989"
"GO:0009103","lipopolysaccharide biosynthetic process","biological_process","79702"
"GO:0008652","cellular amino acid biosynthetic process","biological_process","77624"
"GO:0006629","lipid metabolic process","biological_process","75661"
"GO:0071973","bacterial-type flagellar cell motility","biological_process","75370"
"GO:0006544","glycine metabolic process","biological_process","75366"
"GO:0006563","L-serine metabolic process","biological_process","75366"
"GO:0006426","glycyl-tRNA aminoacylation","biological_process","74437"
"GO:0016051","carbohydrate biosynthetic process","biological_process","74386"
"GO:0000272","polysaccharide catabolic process","biological_process","74010"
"GO:0006779","porphyrin-containing compound biosynthetic process","biological_process","73154"
"GO:0009228","thiamine biosynthetic process","biological_process","72110"
"GO:0006415","translational termination","biological_process","71769"
"GO:0046854","phosphatidylinositol phosphorylation","biological_process","68402"
"GO:0009435","NAD biosynthetic process","biological_process","68144"
"GO:0006420","arginyl-tRNA aminoacylation","biological_process","67827"
"GO:0015948","methanogenesis","biological_process","67247"
"GO:0015940","pantothenate biosynthetic process","biological_process","67143"
"GO:0006744","ubiquinone biosynthetic process","biological_process","66951"
"GO:0006568","tryptophan metabolic process","biological_process","65528"
"GO:0006098","pentose-phosphate shunt","biological_process","65489"
"GO:0035556","intracellular signal transduction","biological_process","64047"
"GO:0009190","cyclic nucleotide biosynthetic process","biological_process","63777"
"GO:0006813","potassium ion transport","biological_process","62401"
"GO:0006730","one-carbon metabolic process","biological_process","62049"
"GO:0006777","Mo-molybdopterin cofactor biosynthetic process","biological_process","60334"
"GO:0032259","methylation","biological_process","60160"
"GO:0008615","pyridoxine biosynthetic process","biological_process","59025"
"GO:0006413","translational initiation","biological_process","58025"
"GO:0015696","ammonium transport","biological_process","57673"
"GO:0009432","SOS response","biological_process","56930"
"GO:0006221","pyrimidine nucleotide biosynthetic process","biological_process","56094"
"GO:0019439","aromatic compound catabolic process","biological_process","56079"
"GO:0008610","lipid biosynthetic process","biological_process","55335"
"GO:0009089","lysine biosynthetic process via diaminopimelate","biological_process","53928"
"GO:0006464","protein modification process","biological_process","53222"
"GO:0000413","protein peptidyl-prolyl isomerization","biological_process","52501"
"GO:0015991","ATP hydrolysis coupled proton transport","biological_process","51665"
"GO:0006414","translational elongation","biological_process","51444"
"GO:0006097","glyoxylate cycle","biological_process","50891"
"GO:0006313","transposition, DNA-mediated","biological_process","50531"
"GO:0009086","methionine biosynthetic process","biological_process","49288"
"GO:0006284","base-excision repair","biological_process","48883"
"GO:0006468","protein phosphorylation","biological_process","48782"
"GO:0006222","UMP biosynthetic process","biological_process","48067"
"GO:0022904","respiratory electron transport chain","biological_process","47383"
"GO:0009253","peptidoglycan catabolic process","biological_process","47125"
"GO:0009113","purine base biosynthetic process","biological_process","46480"
"GO:0015977","carbon fixation","biological_process","45975"
"GO:0006529","asparagine biosynthetic process","biological_process","45882"
"GO:0019288","isopentenyl diphosphate biosynthetic process, mevalonate-independent pathway","biological_process","45848"
"GO:0050992","dimethylallyl diphosphate biosynthetic process","biological_process","45848"
"GO:0007049","cell cycle","biological_process","45473"
"GO:0006430","lysyl-tRNA aminoacylation","biological_process","42768"
"GO:0006546","glycine catabolic process","biological_process","42221"
"GO:0006432","phenylalanyl-tRNA aminoacylation","biological_process","41986"
"GO:0015833","peptide transport","biological_process","41666"
"GO:0006306","DNA methylation","biological_process","41029"
"GO:0042773","ATP synthesis coupled electron transport","biological_process","40944"
"GO:0006979","response to oxidative stress","biological_process","39389"
"GO:0006750","glutathione biosynthetic process","biological_process","39132"
"GO:0006542","glutamine biosynthetic process","biological_process","38945"
"GO:0008612","peptidyl-lysine modification to hypusine","biological_process","38746"
"GO:0006231","dTMP biosynthetic process","biological_process","38202"
"GO:0017000","antibiotic biosynthetic process","biological_process","37408"
"GO:0006189","'de novo' IMP biosynthetic process","biological_process","37372"
"GO:0044237","cellular metabolic process","biological_process","37048"
"GO:0006725","cellular aromatic compound metabolic process","biological_process","36797"
"GO:0006071","glycerol metabolic process","biological_process","36620"
"GO:0016311","dephosphorylation","biological_process","36073"
"GO:0009094","L-phenylalanine biosynthetic process","biological_process","35514"
"GO:0006784","heme a biosynthetic process","biological_process","34946"
"GO:0006783","heme biosynthetic process","biological_process","34825"
"GO:0032784","regulation of transcription elongation, DNA-dependent","biological_process","34588"
"GO:0006047","UDP-N-acetylglucosamine metabolic process","biological_process","34438"
"GO:0015937","coenzyme A biosynthetic process","biological_process","34063"
"GO:0015886","heme transport","biological_process","33724"
"GO:0009249","protein lipoylation","biological_process","33209"
"GO:0042158","lipoprotein biosynthetic process","biological_process","33209"
"GO:0032328","alanine transport","biological_process","33095"
"GO:0032324","molybdopterin cofactor biosynthetic process","biological_process","33032"
"GO:0006207","'de novo' pyrimidine base biosynthetic process","biological_process","31872"
"GO:0000902","cell morphogenesis","biological_process","31186"
"GO:0006165","nucleoside diphosphate phosphorylation","biological_process","31152"
"GO:0006183","GTP biosynthetic process","biological_process","31152"
"GO:0006228","UTP biosynthetic process","biological_process","31152"
"GO:0006241","CTP biosynthetic process","biological_process","31152"
"GO:0006817","phosphate ion transport","biological_process","30744"
"GO:0051205","protein insertion into membrane","biological_process","30660"
"GO:0006835","dicarboxylic acid transport","biological_process","30615"
"GO:0006950","response to stress","biological_process","30406"
"GO:0042823","pyridoxal phosphate biosynthetic process","biological_process","30234"
"GO:0006935","chemotaxis","biological_process","30136"
"GO:0006605","protein targeting","biological_process","29926"
"GO:0046034","ATP metabolic process","biological_process","29789"
"GO:0019538","protein metabolic process","biological_process","29776"
"GO:0006855","drug transmembrane transport","biological_process","29531"
"GO:0051603","proteolysis involved in cellular protein catabolic process","biological_process","29134"
"GO:0007059","chromosome segregation","biological_process","28455"
"GO:0019475","L-lysine catabolic process to acetate","biological_process","28348"
"GO:0006741","NADP biosynthetic process","biological_process","28270"
"GO:0009254","peptidoglycan turnover","biological_process","28103"
"GO:0006886","intracellular protein transport","biological_process","28052"
"GO:0000256","allantoin catabolic process","biological_process","27476"
"GO:0006040","amino sugar metabolic process","biological_process","27306"
"GO:0006261","DNA-dependent DNA replication","biological_process","26966"
"GO:0009082","branched chain family amino acid biosynthetic process","biological_process","26724"
"GO:0006555","methionine metabolic process","biological_process","26492"
"GO:0006188","IMP biosynthetic process","biological_process","26246"
"GO:0006571","tyrosine biosynthetic process","biological_process","24927"
"GO:0071704","organic substance metabolic process","biological_process","24860"
"GO:0009244","lipopolysaccharide core region biosynthetic process","biological_process","24563"
"GO:0006353","transcription termination, DNA-dependent","biological_process","24448"
"GO:0009098","leucine biosynthetic process","biological_process","24206"
"GO:0006275","regulation of DNA replication","biological_process","23544"
"GO:0030001","metal ion transport","biological_process","23323"
"GO:0031554","regulation of transcription termination, DNA-dependent","biological_process","22956"
"GO:0031167","rRNA methylation","biological_process","22325"
"GO:0000103","sulfate assimilation","biological_process","21992"
"GO:0019441","tryptophan catabolic process to kynurenine","biological_process","21492"
"GO:0009165","nucleotide biosynthetic process","biological_process","21247"
"GO:0019543","propionate catabolic process","biological_process","21183"
"GO:0006006","glucose metabolic process","biological_process","21018"
"GO:0006885","regulation of pH","biological_process","20417"
"GO:0015936","coenzyme A metabolic process","biological_process","20306"
"GO:0006177","GMP biosynthetic process","biological_process","19839"
"GO:0022900","electron transport chain","biological_process","19785"
"GO:0042254","ribosome biogenesis","biological_process","19694"
"GO:0030259","lipid glycosylation","biological_process","19371"
"GO:0015969","guanosine tetraphosphate metabolic process","biological_process","19223"
"GO:0006729","tetrahydrobiopterin biosynthetic process","biological_process","18863"
"GO:0006694","steroid biosynthetic process","biological_process","18396"
"GO:0019674","NAD metabolic process","biological_process","18374"
"GO:0016052","carbohydrate catabolic process","biological_process","18321"
"GO:0006270","DNA-dependent DNA replication initiation","biological_process","18071"
"GO:0051304","chromosome separation","biological_process","17976"
"GO:0006801","superoxide metabolic process","biological_process","17878"
"GO:0006434","seryl-tRNA aminoacylation","biological_process","17557"
"GO:0070526","threonylcarbamoyladenosine biosynthetic process","biological_process","17550"
"GO:0005976","polysaccharide metabolic process","biological_process","17372"
"GO:0019551","glutamate catabolic process to 2-oxoglutarate","biological_process","17369"
"GO:0042398","cellular modified amino acid biosynthetic process","biological_process","17219"
"GO:0030163","protein catabolic process","biological_process","16353"
"GO:0046168","glycerol-3-phosphate catabolic process","biological_process","15712"
"GO:0017003","protein-heme linkage","biological_process","15648"
"GO:0008360","regulation of cell shape","biological_process","15229"
"GO:0006541","glutamine metabolic process","biological_process","14856"
"GO:0006289","nucleotide-excision repair","biological_process","14725"
"GO:0007155","cell adhesion","biological_process","14615"
"GO:0007156","homophilic cell adhesion","biological_process","14406"
"GO:0006561","proline biosynthetic process","biological_process","14402"
"GO:0006974","response to DNA damage stimulus","biological_process","14365"
"GO:0046653","tetrahydrofolate metabolic process","biological_process","14152"
"GO:0006808","regulation of nitrogen utilization","biological_process","13790"
"GO:0009052","pentose-phosphate shunt, non-oxidative branch","biological_process","13633"
"GO:0019478","D-amino acid catabolic process","biological_process","13379"
"GO:0000271","polysaccharide biosynthetic process","biological_process","13202"
"GO:0006760","folic acid-containing compound metabolic process","biological_process","13160"
"GO:0046654","tetrahydrofolate biosynthetic process","biological_process","12893"
"GO:0046417","chorismate metabolic process","biological_process","12793"
"GO:0006429","leucyl-tRNA aminoacylation","biological_process","12689"
"GO:0046080","dUTP metabolic process","biological_process","12653"
"GO:0008272","sulfate transport","biological_process","12569"
"GO:0032775","DNA methylation on adenine","biological_process","12563"
"GO:0006543","glutamine catabolic process","biological_process","12560"
"GO:0006308","DNA catabolic process","biological_process","12532"
"GO:0009446","putrescine biosynthetic process","biological_process","12399"
"GO:0009186","deoxyribonucleoside diphosphate metabolic process","biological_process","12396"
"GO:0009267","cellular response to starvation","biological_process","12317"
"GO:0015979","photosynthesis","biological_process","12242"
"GO:0009056","catabolic process","biological_process","12179"
"GO:0015851","nucleobase transport","biological_process","11461"
"GO:0031388","organic acid phosphorylation","biological_process","11380"
"GO:0006865","amino acid transport","biological_process","11379"
"GO:0010038","response to metal ion","biological_process","11295"
"GO:0006545","glycine biosynthetic process","biological_process","11053"
"GO:0006821","chloride transport","biological_process","11049"
"GO:0006438","valyl-tRNA aminoacylation","biological_process","10854"
"GO:0015995","chlorophyll biosynthetic process","biological_process","10841"
"GO:0043043","peptide biosynthetic process","biological_process","10785"
"GO:0009308","amine metabolic process","biological_process","10651"
"GO:0006007","glucose catabolic process","biological_process","10524"
"GO:0006433","prolyl-tRNA aminoacylation","biological_process","10461"
"GO:0006836","neurotransmitter transport","biological_process","10252"
"GO:0006064","glucuronate catabolic process","biological_process","9915"
"GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation","biological_process","9834"
"GO:0019281","L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine","biological_process","9808"
"GO:0006527","arginine catabolic process","biological_process","9785"
"GO:0015878","biotin transport","biological_process","9051"
"GO:0006450","regulation of translational fidelity","biological_process","9041"
"GO:0008295","spermidine biosynthetic process","biological_process","9011"
"GO:0010498","proteasomal protein catabolic process","biological_process","8906"
"GO:0019941","modification-dependent protein catabolic process","biological_process","8906"
"GO:0044341","sodium-dependent phosphate transport","biological_process","8885"
"GO:0006021","inositol biosynthetic process","biological_process","8852"
"GO:0035429","gluconate transmembrane transport","biological_process","8598"
"GO:0009166","nucleotide catabolic process","biological_process","8451"
"GO:0006435","threonyl-tRNA aminoacylation","biological_process","8272"
"GO:0006282","regulation of DNA repair","biological_process","8245"
"GO:0006535","cysteine biosynthetic process from serine","biological_process","8080"
"GO:0009072","aromatic amino acid family metabolic process","biological_process","8038"
"GO:0006304","DNA modification","biological_process","7929"
"GO:0042256","mature ribosome assembly","biological_process","7824"
"GO:0009403","toxin biosynthetic process","biological_process","7761"
"GO:0006525","arginine metabolic process","biological_process","7693"
"GO:0015684","ferrous iron transport","biological_process","7140"
"GO:0006423","cysteinyl-tRNA aminoacylation","biological_process","7087"
"GO:0007205","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway","biological_process","7061"
"GO:0006559","L-phenylalanine catabolic process","biological_process","6949"
"GO:0006570","tyrosine metabolic process","biological_process","6949"
"GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","6944"
"GO:0019354","siroheme biosynthetic process","biological_process","6738"
"GO:0009063","cellular amino acid catabolic process","biological_process","6713"
"GO:0008218","bioluminescence","biological_process","6546"
"GO:0015628","protein secretion by the type II secretion system","biological_process","6516"
"GO:0003333","amino acid transmembrane transport","biological_process","6509"
"GO:0045892","negative regulation of transcription, DNA-dependent","biological_process","6440"
"GO:0051262","protein tetramerization","biological_process","6382"
"GO:0010033","response to organic substance","biological_process","6360"
"GO:0061024","membrane organization","biological_process","6360"
"GO:0006437","tyrosyl-tRNA aminoacylation","biological_process","6352"
"GO:0006072","glycerol-3-phosphate metabolic process","biological_process","6332"
"GO:0006487","protein N-linked glycosylation","biological_process","6321"
"GO:0006012","galactose metabolic process","biological_process","6177"
"GO:0034220","ion transmembrane transport","biological_process","6142"
"GO:0006269","DNA replication, synthesis of RNA primer","biological_process","6139"
"GO:0009229","thiamine diphosphate biosynthetic process","biological_process","5996"
"GO:0009394","2'-deoxyribonucleotide metabolic process","biological_process","5887"
"GO:0006470","protein dephosphorylation","biological_process","5874"
"GO:0005992","trehalose biosynthetic process","biological_process","5869"
"GO:0009117","nucleotide metabolic process","biological_process","5803"
"GO:0006811","ion transport","biological_process","5731"
"GO:0051156","glucose 6-phosphate metabolic process","biological_process","5705"
"GO:0015774","polysaccharide transport","biological_process","5585"
"GO:0009294","DNA mediated transformation","biological_process","5575"
"GO:0006511","ubiquitin-dependent protein catabolic process","biological_process","5491"
"GO:0000917","barrier septum assembly","biological_process","5485"
"GO:0019290","siderophore biosynthetic process","biological_process","5407"
"GO:0009107","lipoate biosynthetic process","biological_process","5352"
"GO:0006742","NADP catabolic process","biological_process","5297"
"GO:0019363","pyridine nucleotide biosynthetic process","biological_process","5297"
"GO:0002128","tRNA nucleoside ribose methylation","biological_process","5238"
"GO:0006879","cellular iron ion homeostasis","biological_process","5195"
"GO:0044238","primary metabolic process","biological_process","5117"
"GO:0006522","alanine metabolic process","biological_process","4957"
"GO:0007154","cell communication","biological_process","4887"
"GO:0007018","microtubule-based movement","biological_process","4868"
"GO:0006233","dTDP biosynthetic process","biological_process","4846"
"GO:0006573","valine metabolic process","biological_process","4839"
"GO:0006109","regulation of carbohydrate metabolic process","biological_process","4798"
"GO:0006827","high-affinity iron ion transport","biological_process","4756"
"GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","biological_process","4733"
"GO:0016598","protein arginylation","biological_process","4700"
"GO:0009156","ribonucleoside monophosphate biosynthetic process","biological_process","4641"
"GO:0044249","cellular biosynthetic process","biological_process","4641"
"GO:0005996","monosaccharide metabolic process","biological_process","4622"
"GO:0006213","pyrimidine nucleoside metabolic process","biological_process","4620"
"GO:0000154","rRNA modification","biological_process","4585"
"GO:0043419","urea catabolic process","biological_process","4576"
"GO:0006002","fructose 6-phosphate metabolic process","biological_process","4383"
"GO:0017187","peptidyl-glutamic acid carboxylation","biological_process","4372"
"GO:0009307","DNA restriction-modification system","biological_process","4277"
"GO:0015671","oxygen transport","biological_process","4128"
"GO:0001514","selenocysteine incorporation","biological_process","4104"
"GO:0018160","peptidyl-pyrromethane cofactor linkage","biological_process","3888"
"GO:0051276","chromosome organization","biological_process","3876"
"GO:0090124","N-4 methylation of cytosine","biological_process","3815"
"GO:0030488","tRNA methylation","biological_process","3690"
"GO:0006796","phosphate-containing compound metabolic process","biological_process","3685"
"GO:0016117","carotenoid biosynthetic process","biological_process","3553"
"GO:0015727","lactate transport","biological_process","3509"
"GO:0045901","positive regulation of translational elongation","biological_process","3348"
"GO:0045905","positive regulation of translational termination","biological_process","3348"
"GO:0006452","translational frameshifting","biological_process","3345"
"GO:0006564","L-serine biosynthetic process","biological_process","3344"
"GO:0006486","protein glycosylation","biological_process","3315"
"GO:0006523","alanine biosynthetic process","biological_process","3285"
"GO:0006402","mRNA catabolic process","biological_process","3241"
"GO:0006108","malate metabolic process","biological_process","3132"
"GO:0046677","response to antibiotic","biological_process","3125"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","biological_process","3086"
"GO:0042919","benzoate transport","biological_process","3060"
"GO:0016042","lipid catabolic process","biological_process","2995"
"GO:0019299","rhamnose metabolic process","biological_process","2944"
"GO:0006826","iron ion transport","biological_process","2911"
"GO:0006431","methionyl-tRNA aminoacylation","biological_process","2891"
"GO:0034258","nicotinamide riboside transport","biological_process","2856"
"GO:0055070","copper ion homeostasis","biological_process","2834"
"GO:0007264","small GTPase mediated signal transduction","biological_process","2818"
"GO:0072488","ammonium transmembrane transport","biological_process","2802"
"GO:0006084","acetyl-CoA metabolic process","biological_process","2778"
"GO:0051188","cofactor biosynthetic process","biological_process","2721"
"GO:0000270","peptidoglycan metabolic process","biological_process","2582"
"GO:0051259","protein oligomerization","biological_process","2518"
"GO:0006878","cellular copper ion homeostasis","biological_process","2500"
"GO:0006323","DNA packaging","biological_process","2457"
"GO:0015672","monovalent inorganic cation transport","biological_process","2300"
"GO:0009159","deoxyribonucleoside monophosphate catabolic process","biological_process","2296"
"GO:0005978","glycogen biosynthetic process","biological_process","2278"
"GO:0015703","chromate transport","biological_process","2254"
"GO:0042619","poly-hydroxybutyrate biosynthetic process","biological_process","2239"
"GO:0006461","protein complex assembly","biological_process","2238"
"GO:0005991","trehalose metabolic process","biological_process","2231"
"GO:0019627","urea metabolic process","biological_process","2225"
"GO:0051103","DNA ligation involved in DNA repair","biological_process","2207"
"GO:0045227","capsule polysaccharide biosynthetic process","biological_process","2185"
"GO:0019295","coenzyme M biosynthetic process","biological_process","2091"
"GO:0015846","polyamine transport","biological_process","2062"
"GO:0006857","oligopeptide transport","biological_process","2044"
"GO:0006089","lactate metabolic process","biological_process","1961"
"GO:0019684","photosynthesis, light reaction","biological_process","1961"
"GO:0010468","regulation of gene expression","biological_process","1949"
"GO:0015891","siderophore transport","biological_process","1875"
"GO:0018193","peptidyl-amino acid modification","biological_process","1796"
"GO:0070475","rRNA base methylation","biological_process","1751"
"GO:0046439","L-cysteine metabolic process","biological_process","1714"
"GO:0046688","response to copper ion","biological_process","1668"
"GO:0009405","pathogenesis","biological_process","1617"
"GO:0006493","protein O-linked glycosylation","biological_process","1567"
"GO:0000723","telomere maintenance","biological_process","1543"
"GO:0006665","sphingolipid metabolic process","biological_process","1541"
"GO:0006206","pyrimidine base metabolic process","biological_process","1477"
"GO:0019310","inositol catabolic process","biological_process","1430"
"GO:0006928","cellular component movement","biological_process","1393"
"GO:0019385","methanogenesis, from acetate","biological_process","1344"
"GO:0051775","response to redox state","biological_process","1339"
"GO:0009291","unidirectional conjugation","biological_process","1326"
"GO:0007017","microtubule-based process","biological_process","1313"
"GO:0009252","peptidoglycan biosynthetic process","biological_process","1251"
"GO:0006106","fumarate metabolic process","biological_process","1242"
"GO:0071436","sodium ion export","biological_process","1242"
"GO:0050920","regulation of chemotaxis","biological_process","1213"
"GO:0006014","D-ribose metabolic process","biological_process","1209"
"GO:0006171","cAMP biosynthetic process","biological_process","1172"
"GO:0000737","DNA catabolic process, endonucleolytic","biological_process","1167"
"GO:0006428","isoleucyl-tRNA aminoacylation","biological_process","1167"
"GO:0006481","C-terminal protein methylation","biological_process","1126"
"GO:0071805","potassium ion transmembrane transport","biological_process","1124"
"GO:0016192","vesicle-mediated transport","biological_process","1121"
"GO:0006858","extracellular transport","biological_process","1101"
"GO:0015976","carbon utilization","biological_process","1063"
"GO:0006004","fucose metabolic process","biological_process","1030"
"GO:0030416","methylamine metabolic process","biological_process","1023"
"GO:0006044","N-acetylglucosamine metabolic process","biological_process","1004"
"GO:0006024","glycosaminoglycan biosynthetic process","biological_process","986"
"GO:0002143","tRNA wobble position uridine thiolation","biological_process","969"
"GO:0009264","deoxyribonucleotide catabolic process","biological_process","965"
"GO:0016998","cell wall macromolecule catabolic process","biological_process","932"
"GO:0009584","detection of visible light","biological_process","901"
"GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","896"
"GO:0016567","protein ubiquitination","biological_process","893"
"GO:0015694","mercury ion transport","biological_process","888"
"GO:0017001","antibiotic catabolic process","biological_process","879"
"GO:0043165","Gram-negative-bacterium-type cell outer membrane assembly","biological_process","878"
"GO:0034194","D-galactonate catabolic process","biological_process","874"
"GO:0018298","protein-chromophore linkage","biological_process","856"
"GO:0006011","UDP-glucose metabolic process","biological_process","846"
"GO:0030154","cell differentiation","biological_process","837"
"GO:0009772","photosynthetic electron transport in photosystem II","biological_process","833"
"GO:0009972","cytidine deamination","biological_process","826"
"GO:0097264","self proteolysis","biological_process","816"
"GO:0006367","transcription initiation from RNA polymerase II promoter","biological_process","809"
"GO:0019491","ectoine biosynthetic process","biological_process","797"
"GO:0045017","glycerolipid biosynthetic process","biological_process","797"
"GO:0045493","xylan catabolic process","biological_process","790"
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","biological_process","788"
"GO:0006013","mannose metabolic process","biological_process","767"
"GO:0032955","regulation of barrier septum assembly","biological_process","766"
"GO:0043953","protein transport by the Tat complex","biological_process","757"
"GO:0006505","GPI anchor metabolic process","biological_process","735"
"GO:0006379","mRNA cleavage","biological_process","703"
"GO:0019370","leukotriene biosynthetic process","biological_process","660"
"GO:0018189","pyrroloquinoline quinone biosynthetic process","biological_process","658"
"GO:0046782","regulation of viral transcription","biological_process","657"
"GO:0030255","protein secretion by the type IV secretion system","biological_process","653"
"GO:0019217","regulation of fatty acid metabolic process","biological_process","635"
"GO:0035444","nickel cation transmembrane transport","biological_process","621"
"GO:0000746","conjugation","biological_process","618"
"GO:0009712","catechol-containing compound metabolic process","biological_process","610"
"GO:0042026","protein refolding","biological_process","607"
"GO:0006436","tryptophanyl-tRNA aminoacylation","biological_process","597"
"GO:0009312","oligosaccharide biosynthetic process","biological_process","566"
"GO:0009877","nodulation","biological_process","564"
"GO:0071555","cell wall organization","biological_process","554"
"GO:0042262","DNA protection","biological_process","547"
"GO:0005980","glycogen catabolic process","biological_process","540"
"GO:0009399","nitrogen fixation","biological_process","525"
"GO:0009439","cyanate metabolic process","biological_process","522"
"GO:0032297","negative regulation of DNA-dependent DNA replication initiation","biological_process","522"
"GO:0009311","oligosaccharide metabolic process","biological_process","494"
"GO:0019307","mannose biosynthetic process","biological_process","490"
"GO:0043461","proton-transporting ATP synthase complex assembly","biological_process","487"
"GO:0019646","aerobic electron transport chain","biological_process","485"
"GO:0006788","heme oxidation","biological_process","471"
"GO:0042545","cell wall modification","biological_process","470"
"GO:0016032","viral reproduction","biological_process","465"
"GO:0009297","pilus assembly","biological_process","456"
"GO:0009132","nucleoside diphosphate metabolic process","biological_process","455"
"GO:0046373","L-arabinose metabolic process","biological_process","443"
"GO:0016539","intein-mediated protein splicing","biological_process","441"
"GO:0019069","viral capsid assembly","biological_process","433"
"GO:0006302","double-strand break repair","biological_process","428"
"GO:0001932","regulation of protein phosphorylation","biological_process","427"
"GO:0006051","N-acetylmannosamine metabolic process","biological_process","420"
"GO:0030245","cellulose catabolic process","biological_process","406"
"GO:0006334","nucleosome assembly","biological_process","394"
"GO:0009767","photosynthetic electron transport chain","biological_process","393"
"GO:0019058","viral infectious cycle","biological_process","387"
"GO:0006955","immune response","biological_process","386"
"GO:0009271","phage shock","biological_process","379"
"GO:0007186","G-protein coupled receptor signaling pathway","biological_process","368"
"GO:0006278","RNA-dependent DNA replication","biological_process","350"
"GO:0046835","carbohydrate phosphorylation","biological_process","343"
"GO:0006276","plasmid maintenance","biological_process","342"
"GO:0006032","chitin catabolic process","biological_process","332"
"GO:0043093","cytokinesis by binary fission","biological_process","331"
"GO:0009298","GDP-mannose biosynthetic process","biological_process","325"
"GO:0030244","cellulose biosynthetic process","biological_process","316"
"GO:0006820","anion transport","biological_process","312"
