"GO:0006098","pentose-phosphate shunt","biological_process","40362"
"GO:0009086","methionine biosynthetic process","biological_process","40100"
"GO:0046854","phosphatidylinositol phosphorylation","biological_process","39888"
"GO:0006730","one-carbon metabolic process","biological_process","39484"
"GO:0015940","pantothenate biosynthetic process","biological_process","39004"
"GO:0006744","ubiquinone biosynthetic process","biological_process","38365"
"GO:0006777","Mo-molybdopterin cofactor biosynthetic process","biological_process","37995"
"GO:0009432","SOS response","biological_process","36983"
"GO:0006413","translational initiation","biological_process","36857"
"GO:0000413","protein peptidyl-prolyl isomerization","biological_process","36632"
"GO:0032259","methylation","biological_process","36497"
"GO:0008615","pyridoxine biosynthetic process","biological_process","35981"
"GO:0019439","aromatic compound catabolic process","biological_process","35848"
"GO:0006464","protein modification process","biological_process","35603"
"GO:0006221","pyrimidine nucleotide biosynthetic process","biological_process","34340"
"GO:0015991","ATP hydrolysis coupled proton transport","biological_process","32882"
"GO:0006414","translational elongation","biological_process","32468"
"GO:0006284","base-excision repair","biological_process","32415"
"GO:0009253","peptidoglycan catabolic process","biological_process","32207"
"GO:0022904","respiratory electron transport chain","biological_process","32131"
"GO:0006546","glycine catabolic process","biological_process","32093"
"GO:0009089","lysine biosynthetic process via diaminopimelate","biological_process","31847"
"GO:0006097","glyoxylate cycle","biological_process","31728"
"GO:0015833","peptide transport","biological_process","30957"
"GO:0006306","DNA methylation","biological_process","30620"
"GO:0006222","UMP biosynthetic process","biological_process","30515"
"GO:0008610","lipid biosynthetic process","biological_process","29562"
"GO:0017000","antibiotic biosynthetic process","biological_process","29306"
"GO:0007049","cell cycle","biological_process","28816"
"GO:0009113","purine base biosynthetic process","biological_process","28613"
"GO:0006529","asparagine biosynthetic process","biological_process","27718"
"GO:0006750","glutathione biosynthetic process","biological_process","27510"
"GO:0006231","dTMP biosynthetic process","biological_process","27091"
"GO:0019288","isopentenyl diphosphate biosynthetic process, mevalonate-independent pathway","biological_process","27040"
"GO:0050992","dimethylallyl diphosphate biosynthetic process","biological_process","27040"
"GO:0006725","cellular aromatic compound metabolic process","biological_process","26131"
"GO:0032328","alanine transport","biological_process","25300"
"GO:0006979","response to oxidative stress","biological_process","24926"
"GO:0042773","ATP synthesis coupled electron transport","biological_process","24761"
"GO:0006047","UDP-N-acetylglucosamine metabolic process","biological_process","24602"
"GO:0006432","phenylalanyl-tRNA aminoacylation","biological_process","24553"
"GO:0006189","'de novo' IMP biosynthetic process","biological_process","23842"
"GO:0006542","glutamine biosynthetic process","biological_process","23820"
"GO:0016311","dephosphorylation","biological_process","23158"
"GO:0006855","drug transmembrane transport","biological_process","23081"
"GO:0006817","phosphate ion transport","biological_process","22982"
"GO:0006950","response to stress","biological_process","22803"
"GO:0032324","molybdopterin cofactor biosynthetic process","biological_process","22779"
"GO:0006783","heme biosynthetic process","biological_process","22767"
"GO:0044237","cellular metabolic process","biological_process","21951"
"GO:0015977","carbon fixation","biological_process","21946"
"GO:0015937","coenzyme A biosynthetic process","biological_process","21794"
"GO:0015886","heme transport","biological_process","21568"
"GO:0032784","regulation of transcription elongation, DNA-dependent","biological_process","21510"
"GO:0006430","lysyl-tRNA aminoacylation","biological_process","21175"
"GO:0006835","dicarboxylic acid transport","biological_process","21134"
"GO:0019538","protein metabolic process","biological_process","20610"
"GO:0006784","heme a biosynthetic process","biological_process","20601"
"GO:0006605","protein targeting","biological_process","20325"
"GO:0009094","L-phenylalanine biosynthetic process","biological_process","20091"
"GO:0008612","peptidyl-lysine modification to hypusine","biological_process","20067"
"GO:0006006","glucose metabolic process","biological_process","19745"
"GO:0000902","cell morphogenesis","biological_process","19679"
"GO:0006207","'de novo' pyrimidine base biosynthetic process","biological_process","19515"
"GO:0006165","nucleoside diphosphate phosphorylation","biological_process","19198"
"GO:0006183","GTP biosynthetic process","biological_process","19198"
"GO:0006228","UTP biosynthetic process","biological_process","19198"
"GO:0006241","CTP biosynthetic process","biological_process","19198"
"GO:0006071","glycerol metabolic process","biological_process","19091"
"GO:0046034","ATP metabolic process","biological_process","19030"
"GO:0030001","metal ion transport","biological_process","18977"
"GO:0051205","protein insertion into membrane","biological_process","18955"
"GO:0009249","protein lipoylation","biological_process","18949"
"GO:0042158","lipoprotein biosynthetic process","biological_process","18949"
"GO:0006886","intracellular protein transport","biological_process","18607"
"GO:0016052","carbohydrate catabolic process","biological_process","18390"
"GO:0019475","L-lysine catabolic process to acetate","biological_process","18096"
"GO:0009244","lipopolysaccharide core region biosynthetic process","biological_process","18078"
"GO:0006555","methionine metabolic process","biological_process","18044"
"GO:0006741","NADP biosynthetic process","biological_process","17904"
"GO:0006935","chemotaxis","biological_process","17849"
"GO:0042823","pyridoxal phosphate biosynthetic process","biological_process","17167"
"GO:0006261","DNA-dependent DNA replication","biological_process","16947"
"GO:0006188","IMP biosynthetic process","biological_process","16896"
"GO:0007059","chromosome segregation","biological_process","16702"
"GO:0009082","branched chain family amino acid biosynthetic process","biological_process","16631"
"GO:0051603","proteolysis involved in cellular protein catabolic process","biological_process","15904"
"GO:0000103","sulfate assimilation","biological_process","15537"
"GO:0019551","glutamate catabolic process to 2-oxoglutarate","biological_process","15404"
"GO:0009254","peptidoglycan turnover","biological_process","15010"
"GO:0071704","organic substance metabolic process","biological_process","14887"
"GO:0000256","allantoin catabolic process","biological_process","14796"
"GO:0006040","amino sugar metabolic process","biological_process","14689"
"GO:0006353","transcription termination, DNA-dependent","biological_process","14627"
"GO:0009098","leucine biosynthetic process","biological_process","14312"
"GO:0009165","nucleotide biosynthetic process","biological_process","14174"
"GO:0006571","tyrosine biosynthetic process","biological_process","14094"
"GO:0019441","tryptophan catabolic process to kynurenine","biological_process","13943"
"GO:0015979","photosynthesis","biological_process","13931"
"GO:0006275","regulation of DNA replication","biological_process","13640"
"GO:0031554","regulation of transcription termination, DNA-dependent","biological_process","13633"
"GO:0019543","propionate catabolic process","biological_process","13578"
"GO:0030163","protein catabolic process","biological_process","13484"
"GO:0007156","homophilic cell adhesion","biological_process","13406"
"GO:0031167","rRNA methylation","biological_process","13375"
"GO:0008272","sulfate transport","biological_process","12905"
"GO:0015936","coenzyme A metabolic process","biological_process","12892"
"GO:0007155","cell adhesion","biological_process","12778"
"GO:0030259","lipid glycosylation","biological_process","12163"
"GO:0006729","tetrahydrobiopterin biosynthetic process","biological_process","11935"
"GO:0015969","guanosine tetraphosphate metabolic process","biological_process","11914"
"GO:0006801","superoxide metabolic process","biological_process","11855"
"GO:0006177","GMP biosynthetic process","biological_process","11802"
"GO:0042254","ribosome biogenesis","biological_process","11760"
"GO:0019674","NAD metabolic process","biological_process","11664"
"GO:0006694","steroid biosynthetic process","biological_process","11450"
"GO:0005976","polysaccharide metabolic process","biological_process","11412"
"GO:0022900","electron transport chain","biological_process","11361"
"GO:0006270","DNA-dependent DNA replication initiation","biological_process","11311"
"GO:0006007","glucose catabolic process","biological_process","11280"
"GO:0046168","glycerol-3-phosphate catabolic process","biological_process","11207"
"GO:0015995","chlorophyll biosynthetic process","biological_process","10927"
"GO:0006434","seryl-tRNA aminoacylation","biological_process","10700"
"GO:0070526","threonylcarbamoyladenosine biosynthetic process","biological_process","10522"
"GO:0051304","chromosome separation","biological_process","10469"
"GO:0006821","chloride transport","biological_process","10441"
"GO:0006808","regulation of nitrogen utilization","biological_process","10368"
"GO:0000271","polysaccharide biosynthetic process","biological_process","9991"
"GO:0006885","regulation of pH","biological_process","9444"
"GO:0008360","regulation of cell shape","biological_process","9427"
"GO:0019478","D-amino acid catabolic process","biological_process","9426"
"GO:0006541","glutamine metabolic process","biological_process","9379"
"GO:0009052","pentose-phosphate shunt, non-oxidative branch","biological_process","9364"
"GO:0046080","dUTP metabolic process","biological_process","9260"
"GO:0006561","proline biosynthetic process","biological_process","8937"
"GO:0006865","amino acid transport","biological_process","8814"
"GO:0006289","nucleotide-excision repair","biological_process","8699"
"GO:0042398","cellular modified amino acid biosynthetic process","biological_process","8673"
"GO:0019281","L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine","biological_process","8614"
"GO:0017003","protein-heme linkage","biological_process","8561"
"GO:0006064","glucuronate catabolic process","biological_process","8362"
"GO:0006429","leucyl-tRNA aminoacylation","biological_process","8202"
"GO:0046654","tetrahydrofolate biosynthetic process","biological_process","8166"
"GO:0009308","amine metabolic process","biological_process","8125"
"GO:0046417","chorismate metabolic process","biological_process","8106"
"GO:0006308","DNA catabolic process","biological_process","8093"
"GO:0006974","response to DNA damage stimulus","biological_process","8051"
"GO:0046653","tetrahydrofolate metabolic process","biological_process","8032"
"GO:0009186","deoxyribonucleoside diphosphate metabolic process","biological_process","7968"
"GO:0006760","folic acid-containing compound metabolic process","biological_process","7915"
"GO:0006545","glycine biosynthetic process","biological_process","7857"
"GO:0009166","nucleotide catabolic process","biological_process","7821"
"GO:0009294","DNA mediated transformation","biological_process","7656"
"GO:0031388","organic acid phosphorylation","biological_process","7504"
"GO:0032775","DNA methylation on adenine","biological_process","7452"
"GO:0006433","prolyl-tRNA aminoacylation","biological_process","7382"
"GO:0006438","valyl-tRNA aminoacylation","biological_process","7204"
"GO:0006836","neurotransmitter transport","biological_process","7204"
"GO:0006543","glutamine catabolic process","biological_process","7089"
"GO:0006021","inositol biosynthetic process","biological_process","6926"
"GO:0043043","peptide biosynthetic process","biological_process","6767"
"GO:0007154","cell communication","biological_process","6732"
"GO:0009446","putrescine biosynthetic process","biological_process","6648"
"GO:0006304","DNA modification","biological_process","6429"
"GO:0009072","aromatic amino acid family metabolic process","biological_process","6387"
"GO:0044341","sodium-dependent phosphate transport","biological_process","6357"
"GO:0015684","ferrous iron transport","biological_process","6304"
"GO:0010038","response to metal ion","biological_process","6154"
"GO:0009267","cellular response to starvation","biological_process","6104"
"GO:0017187","peptidyl-glutamic acid carboxylation","biological_process","5930"
"GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","5788"
"GO:0051156","glucose 6-phosphate metabolic process","biological_process","5656"
"GO:0006435","threonyl-tRNA aminoacylation","biological_process","5614"
"GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation","biological_process","5554"
"GO:0006012","galactose metabolic process","biological_process","5513"
"GO:0006282","regulation of DNA repair","biological_process","5445"
"GO:0007205","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway","biological_process","5431"
"GO:0003333","amino acid transmembrane transport","biological_process","5268"
"GO:0006535","cysteine biosynthetic process from serine","biological_process","5255"
"GO:0008295","spermidine biosynthetic process","biological_process","5237"
"GO:0010498","proteasomal protein catabolic process","biological_process","5169"
"GO:0019941","modification-dependent protein catabolic process","biological_process","5169"
"GO:0009056","catabolic process","biological_process","5140"
"GO:0006450","regulation of translational fidelity","biological_process","5111"
"GO:0015851","nucleobase transport","biological_process","5090"
"GO:0009403","toxin biosynthetic process","biological_process","5086"
"GO:0009229","thiamine diphosphate biosynthetic process","biological_process","5018"
"GO:0006525","arginine metabolic process","biological_process","4989"
"GO:0007018","microtubule-based movement","biological_process","4987"
"GO:0006527","arginine catabolic process","biological_process","4977"
"GO:0044238","primary metabolic process","biological_process","4972"
"GO:0006423","cysteinyl-tRNA aminoacylation","biological_process","4933"
"GO:0006072","glycerol-3-phosphate metabolic process","biological_process","4929"
"GO:0090124","N-4 methylation of cytosine","biological_process","4888"
"GO:0015878","biotin transport","biological_process","4775"
"GO:0009063","cellular amino acid catabolic process","biological_process","4732"
"GO:0045892","negative regulation of transcription, DNA-dependent","biological_process","4682"
"GO:0006811","ion transport","biological_process","4586"
"GO:0019354","siroheme biosynthetic process","biological_process","4435"
"GO:0035429","gluconate transmembrane transport","biological_process","4425"
"GO:0006559","L-phenylalanine catabolic process","biological_process","4423"
"GO:0006570","tyrosine metabolic process","biological_process","4423"
"GO:0006511","ubiquitin-dependent protein catabolic process","biological_process","4370"
"GO:0061024","membrane organization","biological_process","4357"
"GO:0010033","response to organic substance","biological_process","4356"
"GO:0009117","nucleotide metabolic process","biological_process","4316"
"GO:0006109","regulation of carbohydrate metabolic process","biological_process","4280"
"GO:0015628","protein secretion by the type II secretion system","biological_process","4108"
"GO:0042256","mature ribosome assembly","biological_process","4063"
"GO:0006437","tyrosyl-tRNA aminoacylation","biological_process","3919"
"GO:0006470","protein dephosphorylation","biological_process","3818"
"GO:0019290","siderophore biosynthetic process","biological_process","3788"
"GO:0051262","protein tetramerization","biological_process","3772"
"GO:0008218","bioluminescence","biological_process","3720"
"GO:0006522","alanine metabolic process","biological_process","3618"
"GO:0006879","cellular iron ion homeostasis","biological_process","3579"
"GO:0005996","monosaccharide metabolic process","biological_process","3552"
"GO:0005992","trehalose biosynthetic process","biological_process","3511"
"GO:0006002","fructose 6-phosphate metabolic process","biological_process","3491"
"GO:0000917","barrier septum assembly","biological_process","3452"
"GO:0016598","protein arginylation","biological_process","3420"
"GO:0015774","polysaccharide transport","biological_process","3383"
"GO:0009307","DNA restriction-modification system","biological_process","3380"
"GO:0006269","DNA replication, synthesis of RNA primer","biological_process","3362"
"GO:0051188","cofactor biosynthetic process","biological_process","3290"
"GO:0034220","ion transmembrane transport","biological_process","3264"
"GO:0009107","lipoate biosynthetic process","biological_process","3226"
"GO:0034258","nicotinamide riboside transport","biological_process","3101"
"GO:0006796","phosphate-containing compound metabolic process","biological_process","3064"
"GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","biological_process","3064"
"GO:0006323","DNA packaging","biological_process","3047"
"GO:0006827","high-affinity iron ion transport","biological_process","3032"
"GO:0001514","selenocysteine incorporation","biological_process","2993"
"GO:0000154","rRNA modification","biological_process","2978"
"GO:0006402","mRNA catabolic process","biological_process","2875"
"GO:0007264","small GTPase mediated signal transduction","biological_process","2853"
"GO:0043419","urea catabolic process","biological_process","2838"
"GO:0006573","valine metabolic process","biological_process","2812"
"GO:0009156","ribonucleoside monophosphate biosynthetic process","biological_process","2789"
"GO:0044249","cellular biosynthetic process","biological_process","2789"
"GO:0006742","NADP catabolic process","biological_process","2732"
"GO:0019363","pyridine nucleotide biosynthetic process","biological_process","2732"
"GO:0006213","pyrimidine nucleoside metabolic process","biological_process","2731"
"GO:0016117","carotenoid biosynthetic process","biological_process","2723"
"GO:0006665","sphingolipid metabolic process","biological_process","2667"
"GO:0006233","dTDP biosynthetic process","biological_process","2585"
"GO:0006523","alanine biosynthetic process","biological_process","2568"
"GO:0051276","chromosome organization","biological_process","2565"
"GO:0006564","L-serine biosynthetic process","biological_process","2492"
"GO:0006486","protein glycosylation","biological_process","2477"
"GO:0055070","copper ion homeostasis","biological_process","2466"
"GO:0006487","protein N-linked glycosylation","biological_process","2464"
"GO:0002128","tRNA nucleoside ribose methylation","biological_process","2453"
"GO:0019299","rhamnose metabolic process","biological_process","2451"
"GO:0016042","lipid catabolic process","biological_process","2342"
"GO:0006431","methionyl-tRNA aminoacylation","biological_process","2318"
"GO:0006108","malate metabolic process","biological_process","2301"
"GO:0051259","protein oligomerization","biological_process","2275"
"GO:0005978","glycogen biosynthetic process","biological_process","2261"
"GO:0006084","acetyl-CoA metabolic process","biological_process","2259"
"GO:0030488","tRNA methylation","biological_process","2257"
"GO:0015671","oxygen transport","biological_process","2245"
"GO:0009159","deoxyribonucleoside monophosphate catabolic process","biological_process","2216"
"GO:0046677","response to antibiotic","biological_process","2212"
"GO:0019684","photosynthesis, light reaction","biological_process","2193"
"GO:0018160","peptidyl-pyrromethane cofactor linkage","biological_process","2192"
"GO:0045901","positive regulation of translational elongation","biological_process","2152"
"GO:0045905","positive regulation of translational termination","biological_process","2152"
"GO:0006452","translational frameshifting","biological_process","2149"
"GO:0072488","ammonium transmembrane transport","biological_process","2096"
"GO:0015846","polyamine transport","biological_process","2078"
"GO:0015703","chromate transport","biological_process","2050"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","biological_process","2032"
"GO:0000723","telomere maintenance","biological_process","2011"
"GO:0000270","peptidoglycan metabolic process","biological_process","1990"
"GO:0006857","oligopeptide transport","biological_process","1930"
"GO:0009394","2'-deoxyribonucleotide metabolic process","biological_process","1861"
"GO:0009405","pathogenesis","biological_process","1849"
"GO:0019310","inositol catabolic process","biological_process","1823"
"GO:0019295","coenzyme M biosynthetic process","biological_process","1813"
"GO:0018193","peptidyl-amino acid modification","biological_process","1786"
"GO:0015727","lactate transport","biological_process","1758"
"GO:0051103","DNA ligation involved in DNA repair","biological_process","1720"
"GO:0006826","iron ion transport","biological_process","1646"
"GO:0007017","microtubule-based process","biological_process","1631"
"GO:0045227","capsule polysaccharide biosynthetic process","biological_process","1589"
"GO:0010468","regulation of gene expression","biological_process","1561"
"GO:0015672","monovalent inorganic cation transport","biological_process","1546"
"GO:0006004","fucose metabolic process","biological_process","1411"
"GO:0046439","L-cysteine metabolic process","biological_process","1321"
"GO:0006013","mannose metabolic process","biological_process","1307"
"GO:0006461","protein complex assembly","biological_process","1294"
"GO:0034194","D-galactonate catabolic process","biological_process","1288"
"GO:0019627","urea metabolic process","biological_process","1281"
"GO:0016192","vesicle-mediated transport","biological_process","1244"
"GO:0016998","cell wall macromolecule catabolic process","biological_process","1205"
"GO:0006493","protein O-linked glycosylation","biological_process","1154"
"GO:0071436","sodium ion export","biological_process","1090"
"GO:0006106","fumarate metabolic process","biological_process","1081"
"GO:0006206","pyrimidine base metabolic process","biological_process","1076"
"GO:0006044","N-acetylglucosamine metabolic process","biological_process","1071"
"GO:0006928","cellular component movement","biological_process","1055"
"GO:0016567","protein ubiquitination","biological_process","1014"
"GO:0042619","poly-hydroxybutyrate biosynthetic process","biological_process","1011"
"GO:0015891","siderophore transport","biological_process","1006"
"GO:0006481","C-terminal protein methylation","biological_process","982"
"GO:0015803","branched-chain aliphatic amino acid transport","biological_process","936"
"GO:0009767","photosynthetic electron transport chain","biological_process","909"
"GO:0000737","DNA catabolic process, endonucleolytic","biological_process","896"
"GO:0006428","isoleucyl-tRNA aminoacylation","biological_process","885"
"GO:0009264","deoxyribonucleotide catabolic process","biological_process","885"
"GO:0009252","peptidoglycan biosynthetic process","biological_process","873"
"GO:0046688","response to copper ion","biological_process","869"
"GO:0009772","photosynthetic electron transport in photosystem II","biological_process","858"
"GO:0051775","response to redox state","biological_process","858"
"GO:0043165","Gram-negative-bacterium-type cell outer membrane assembly","biological_process","774"
"GO:0006878","cellular copper ion homeostasis","biological_process","747"
"GO:0070475","rRNA base methylation","biological_process","746"
"GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","743"
"GO:0009584","detection of visible light","biological_process","721"
"GO:0015976","carbon utilization","biological_process","708"
"GO:0016032","viral reproduction","biological_process","708"
"GO:0005980","glycogen catabolic process","biological_process","707"
"GO:0006014","D-ribose metabolic process","biological_process","681"
"GO:0030416","methylamine metabolic process","biological_process","659"
"GO:0071805","potassium ion transmembrane transport","biological_process","656"
"GO:0006379","mRNA cleavage","biological_process","652"
"GO:0006032","chitin catabolic process","biological_process","632"
"GO:0009972","cytidine deamination","biological_process","619"
"GO:0019385","methanogenesis, from acetate","biological_process","615"
"GO:0005991","trehalose metabolic process","biological_process","611"
"GO:0042026","protein refolding","biological_process","610"
"GO:0009312","oligosaccharide biosynthetic process","biological_process","608"
"GO:0016539","intein-mediated protein splicing","biological_process","606"
"GO:0009877","nodulation","biological_process","605"
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","biological_process","597"
"GO:0006436","tryptophanyl-tRNA aminoacylation","biological_process","575"
"GO:0042919","benzoate transport","biological_process","572"
"GO:0019307","mannose biosynthetic process","biological_process","563"
"GO:0017001","antibiotic catabolic process","biological_process","561"
"GO:0045017","glycerolipid biosynthetic process","biological_process","550"
"GO:0006401","RNA catabolic process","biological_process","548"
"GO:0007186","G-protein coupled receptor signaling pathway","biological_process","543"
"GO:0006505","GPI anchor metabolic process","biological_process","542"
"GO:0030245","cellulose catabolic process","biological_process","526"
"GO:0006089","lactate metabolic process","biological_process","503"
"GO:0030154","cell differentiation","biological_process","502"
"GO:0046782","regulation of viral transcription","biological_process","499"
"GO:0006858","extracellular transport","biological_process","498"
"GO:0006024","glycosaminoglycan biosynthetic process","biological_process","474"
"GO:0043953","protein transport by the Tat complex","biological_process","456"
"GO:0042262","DNA protection","biological_process","439"
"GO:0019069","viral capsid assembly","biological_process","437"
"GO:0019370","leukotriene biosynthetic process","biological_process","422"
"GO:0001932","regulation of protein phosphorylation","biological_process","419"
"GO:0002143","tRNA wobble position uridine thiolation","biological_process","418"
"GO:0043093","cytokinesis by binary fission","biological_process","416"
"GO:0006955","immune response","biological_process","404"
"GO:0097264","self proteolysis","biological_process","400"
"GO:0009132","nucleoside diphosphate metabolic process","biological_process","398"
"GO:0009291","unidirectional conjugation","biological_process","395"
"GO:0006367","transcription initiation from RNA polymerase II promoter","biological_process","394"
"GO:0009298","GDP-mannose biosynthetic process","biological_process","394"
"GO:0032955","regulation of barrier septum assembly","biological_process","392"
"GO:0032313","regulation of Rab GTPase activity","biological_process","379"
"GO:0006171","cAMP biosynthetic process","biological_process","375"
"GO:0006334","nucleosome assembly","biological_process","359"
"GO:0015700","arsenite transport","biological_process","359"
"GO:0050920","regulation of chemotaxis","biological_process","354"
"GO:0019058","viral infectious cycle","biological_process","350"
"GO:0046488","phosphatidylinositol metabolic process","biological_process","347"
"GO:0006278","RNA-dependent DNA replication","biological_process","344"
"GO:0019491","ectoine biosynthetic process","biological_process","330"
"GO:0035444","nickel cation transmembrane transport","biological_process","320"
"GO:0046835","carbohydrate phosphorylation","biological_process","305"
"GO:0006051","N-acetylmannosamine metabolic process","biological_process","300"
"GO:0045493","xylan catabolic process","biological_process","275"
"GO:0006820","anion transport","biological_process","271"
"GO:0008643","carbohydrate transport","biological_process","270"
"GO:0009311","oligosaccharide metabolic process","biological_process","267"
"GO:0006302","double-strand break repair","biological_process","262"
"GO:0006397","mRNA processing","biological_process","257"
"GO:0035023","regulation of Rho protein signal transduction","biological_process","257"
"GO:0009607","response to biotic stimulus","biological_process","255"
"GO:0018189","pyrroloquinoline quinone biosynthetic process","biological_process","243"
"GO:0043461","proton-transporting ATP synthase complex assembly","biological_process","243"
"GO:0019634","organic phosphonate metabolic process","biological_process","238"
"GO:0007218","neuropeptide signaling pathway","biological_process","235"
"GO:0046373","L-arabinose metabolic process","biological_process","234"
"GO:0015813","L-glutamate transport","biological_process","232"
"GO:0019748","secondary metabolic process","biological_process","228"
"GO:0051302","regulation of cell division","biological_process","224"
"GO:0019646","aerobic electron transport chain","biological_process","223"
"GO:0009712","catechol-containing compound metabolic process","biological_process","221"
"GO:0019217","regulation of fatty acid metabolic process","biological_process","218"
"GO:0015694","mercury ion transport","biological_process","217"
